code,code_desc,p1,p2,p3,p4,p5
1261,necatoriasis due to necator americanus,,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
1262,ancylostomiasis due to ancylostoma braziliense,,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
1263,ancylostomiasis due to ancylostoma ceylanicum,,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
1268,other specified ancylostoma,,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
1269,"ancylostomiasis and necatoriasis, unspecified",,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
1270,ascariasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1271,anisakiasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1272,strongyloidiasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1273,trichuriasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1274,enterobiasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1275,capillariasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1276,trichostrongyliasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1277,other specified intestinal helminthiasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1278,mixed intestinal helminthiasis,,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1279,"intestinal helminthiasis, unspecified",,Other intestinal helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1280,toxocariasis,,Other and unspecified helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1281,gnathostomiasis,,Other and unspecified helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1288,other specified helminthiasis,,Other and unspecified helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
1289,"helminth infection, unspecified",,Other and unspecified helminthiases,Helminthiases,Infectious And Parasitic Diseases,root
129,"intestinal parasitism, unspecified",,"Intestinal parasitism, unspecified",Helminthiases,Infectious And Parasitic Diseases,root
1300,meningoencephalitis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1301,conjunctivitis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1302,chorioretinitis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1303,myocarditis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1304,pneumonitis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1305,hepatitis due to toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1307,toxoplasmosis of other specified sites,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1308,multisystemic disseminated toxoplasmosis,,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1309,"toxoplasmosis, unspecified",,Toxoplasmosis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13100,"urogenital trichomoniasis, unspecified",Urogenital trichomoniasis,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13101,trichomonal vulvovaginitis,Urogenital trichomoniasis,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13102,trichomonal urethritis,Urogenital trichomoniasis,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13103,trichomonal prostatitis,Urogenital trichomoniasis,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13109,other urogenital trichomoniasis,Urogenital trichomoniasis,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1318,trichomoniasis of other specified sites,,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1319,"trichomoniasis, unspecified",,Trichomoniasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1320,pediculus capitis [head louse],,Pediculosis and phthirus infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1321,pediculus corporis [body louse],,Pediculosis and phthirus infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1322,phthirus pubis [pubic louse],,Pediculosis and phthirus infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1323,mixed pediculosis infestation,,Pediculosis and phthirus infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1329,"pediculosis, unspecified",,Pediculosis and phthirus infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1330,scabies,,Acariasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1338,other acariasis,,Acariasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1339,"acariasis, unspecified",,Acariasis,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1340,myiasis,,Other infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1341,other arthropod infestation,,Other infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1342,hirudiniasis,,Other infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1348,other specified infestations,,Other infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1349,"infestation, unspecified",,Other infestation,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13621,specific infection due to acanthamoeba,Specific infections by free-living amebae,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
13629,other specific infections by free-living amebae,Specific infections by free-living amebae,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1364,psorospermiasis,,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1365,sarcosporidiosis,,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1368,other specified infectious and parasitic diseases,,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1369,unspecified infectious and parasitic diseases,,Other and unspecified infectious and parasitic diseases,Other Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1370,late effects of respiratory or unspecified tuberculosis,,Late effects of tuberculosis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1371,late effects of central nervous system tuberculosis,,Late effects of tuberculosis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1372,late effects of genitourinary tuberculosis,,Late effects of tuberculosis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1373,late effects of tuberculosis of bones and joints,,Late effects of tuberculosis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1374,late effects of tuberculosis of other specified organs,,Late effects of tuberculosis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
138,late effects of acute poliomyelitis,,Late effects of acute poliomyelitis,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1390,late effects of viral encephalitis,,Late effects of other infectious and parasitic diseases,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1391,late effects of trachoma,,Late effects of other infectious and parasitic diseases,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
1398,late effects of other and unspecified infectious and parasitic diseases,,Late effects of other infectious and parasitic diseases,Late Effects Of Infectious And Parasitic Diseases,Infectious And Parasitic Diseases,root
